player,date,opponent,innings_pitched,actual_strikeouts,predicted_strikeouts,opponent_k_rate,recent_k9
Charlie Morton,Apr 27,CLE,7.0,6,5.93,0.202,8.4
Charlie Morton,May 3,LAD,6.0,5,4.84,0.214,8.01
Charlie Morton,May 10,NYM,7.0,7,6.18,0.224,8.53
Charlie Morton,May 15,CHC,3.0,4,3.68,0.223,8.07
Charlie Morton,May 21,CHC,5.0,8,4.65,0.223,9.64
Charlie Morton,May 27,WSN,5.666666666666667,7,5.75,0.204,10.46
Charlie Morton,Jun 2,OAK,6.0,6,6.61,0.249,10.8
Charlie Morton,Jun 8,WSN,5.0,3,3.86,0.204,10.22
Charlie Morton,Jun 15,TBR,6.0,8,7.56,0.247,10.41
Charlie Morton,Jun 22,NYY,5.666666666666667,4,4.38,0.212,8.89
Charlie Morton,Jun 28,PIT,6.333333333333333,7,6.69,0.248,8.69
Charlie Morton,Jul 4,SFG,5.333333333333333,5,6.74,0.24,8.58
Charlie Morton,Jul 10,ARI,6.333333333333333,5,4.95,0.201,8.8
Charlie Morton,Jul 20(1),STL,6.0,4,4.72,0.216,7.58
Charlie Morton,Jul 26,NYM,2.6666666666666665,2,2.59,0.224,7.76
Charlie Morton,Aug 1,MIA,6.0,6,5.55,0.233,7.52
Charlie Morton,Aug 8,MIL,2.6666666666666665,3,3.78,0.237,7.61
Charlie Morton,Aug 13,SFG,6.0,8,7.08,0.24,8.87
Charlie Morton,Aug 18,LAA,5.333333333333333,7,6.99,0.237,10.32
Charlie Morton,Aug 24,WSN,5.666666666666667,6,5.75,0.204,10.52
Charlie Morton,Aug 29,PHI,5.666666666666667,7,6.23,0.222,11.01
Charlie Morton,Sep 4,COL,5.0,8,6.93,0.268,11.71
Charlie Morton,Sep 9,CIN,6.666666666666667,7,6.78,0.244,11.12
Charlie Morton,Sep 15,LAD,6.0,6,5.96,0.214,10.55
Charlie Morton,Sep 20,MIA,6.0,3,4.66,0.233,9.51
Charlie Morton,Sep 29,KCR,4.333333333333333,3,3.34,0.194,8.68
Jameson Taillon,Apr 19,MIA,5.0,4,4.22,0.233,7.2
Jameson Taillon,Apr 24,HOU,5.666666666666667,4,4.51,0.193,6.75
Jameson Taillon,Apr 29,NYM,7.333333333333333,1,2.31,0.224,4.5
Jameson Taillon,May 4,MIL,6.0,7,5.68,0.237,6.0
Jameson Taillon,May 14,ATL,4.0,2,2.88,0.241,5.79
Jameson Taillon,May 19,PIT,4.666666666666667,4,3.82,0.248,5.86
Jameson Taillon,May 25,STL,5.666666666666667,3,3.29,0.216,5.53
Jameson Taillon,May 30,MIL,6.0,4,4.36,0.237,6.84
Jameson Taillon,Jun 5,CHW,5.0,6,4.27,0.239,6.75
Jameson Taillon,Jun 11,TBR,6.0,5,3.41,0.247,7.24
Jameson Taillon,Jun 16,STL,6.0,3,3.44,0.216,6.59
Jameson Taillon,Jun 22,NYM,7.0,10,8.63,0.224,8.4
Jameson Taillon,Jun 28,MIL,6.0,5,6.8,0.237,8.7
Jameson Taillon,Jul 4,PHI,7.0,7,6.76,0.222,8.44
Jameson Taillon,Jul 9,BAL,6.0,7,6.53,0.22,9.0
Jameson Taillon,Jul 14,STL,5.666666666666667,3,4.03,0.216,9.09
Jameson Taillon,Jul 23,MIL,7.333333333333333,3,3.6,0.237,7.03
Jameson Taillon,Jul 29,CIN,4.333333333333333,4,3.89,0.244,7.12
Jameson Taillon,Aug 3,STL,6.0,4,3.82,0.216,6.44
Jameson Taillon,Aug 9,CHW,5.0,4,3.7,0.239,5.72
Jameson Taillon,Aug 14,CLE,6.0,6,5.42,0.202,6.59
Jameson Taillon,Aug 21,DET,5.0,5,6.84,0.243,7.86
Jameson Taillon,Aug 26,PIT,6.666666666666667,3,3.2,0.248,6.91
Jameson Taillon,Sep 2,PIT,7.0,3,3.15,0.248,6.37
Jameson Taillon,Sep 8,NYY,6.0,6,5.5,0.212,6.75
Jameson Taillon,Sep 14,COL,6.0,6,4.41,0.268,6.75
Jameson Taillon,Sep 20,WSN,6.0,4,4.26,0.204,6.25
Jameson Taillon,Sep 27,CIN,7.0,2,2.92,0.244,5.91
Zach Eflin,Mar 28,TOR,5.666666666666667,5,5.39,0.204,7.94
Zach Eflin,Apr 2,TEX,6.333333333333333,5,4.86,0.212,7.5
Zach Eflin,Apr 8,LAA,5.0,5,5.12,0.237,7.94
Zach Eflin,Apr 15,LAA,6.333333333333333,5,4.82,0.237,7.71
Zach Eflin,Apr 20,NYY,6.0,6,5.83,0.212,7.98
Zach Eflin,Apr 26,CHW,6.0,4,3.94,0.239,7.58
Zach Eflin,May 1,MIL,5.666666666666667,6,5.45,0.237,8.07
Zach Eflin,May 7,CHW,7.0,3,3.26,0.239,6.97
Zach Eflin,May 13,BOS,5.0,2,4.18,0.254,6.37
Zach Eflin,May 18,TOR,6.0,3,3.34,0.204,5.46
Zach Eflin,Jun 5,MIA,4.0,3,2.82,0.233,5.53
Zach Eflin,Jun 11,CHC,5.666666666666667,3,3.05,0.223,4.55
Zach Eflin,Jun 16,ATL,5.666666666666667,7,3.2,0.241,6.15
Zach Eflin,Jun 22,PIT,7.0,6,4.78,0.248,6.99
Zach Eflin,Jun 28,WSN,6.0,6,5.99,0.204,7.94
Zach Eflin,Jul 4,KCR,5.0,3,3.44,0.194,7.67
Zach Eflin,Jul 10,NYY,7.0,6,5.95,0.212,8.22
Zach Eflin,Jul 19,NYY,5.0,5,5.1,0.212,7.8
Zach Eflin,Jul 24,TOR,5.666666666666667,4,4.31,0.204,7.53
Zach Eflin,Jul 29(1),TOR,6.0,7,6.42,0.204,7.85
Zach Eflin,Aug 3,CLE,6.333333333333333,3,3.5,0.202,7.5
Zach Eflin,Aug 9,TBR,7.0,7,5.73,0.247,7.8
Zach Eflin,Aug 15,BOS,6.0,8,6.54,0.254,8.42
Zach Eflin,Sep 1,COL,7.0,9,7.82,0.268,9.46
Zach Eflin,Sep 7,TBR,5.666666666666667,4,4.71,0.247,8.72
Zach Eflin,Sep 13,DET,6.666666666666667,3,5.32,0.243,8.63
Zach Eflin,Sep 19,SFG,6.0,5,5.41,0.24,8.33
Zach Eflin,Sep 25,NYY,4.666666666666667,1,2.02,0.212,6.6
Brayan Bello,Mar 28,SEA,5.0,2,3.41,0.268,3.6
Brayan Bello,Apr 2,OAK,5.0,6,5.27,0.249,7.2
Brayan Bello,Apr 9,BAL,5.333333333333333,3,3.76,0.22,6.46
Brayan Bello,Apr 14,LAA,5.333333333333333,8,6.73,0.237,8.27
Brayan Bello,Apr 19,PIT,6.0,7,6.82,0.248,8.78
Brayan Bello,May 12,WSN,5.0,1,2.46,0.204,8.44
Brayan Bello,May 17,STL,4.666666666666667,4,4.03,0.216,7.86
Brayan Bello,May 22,TBR,6.0,6,6.29,0.247,8.67
Brayan Bello,May 28,BAL,5.0,7,4.45,0.22,8.44
Brayan Bello,Jun 2,DET,6.333333333333333,5,5.76,0.243,7.67
Brayan Bello,Jun 8,CHW,4.666666666666667,2,3.74,0.239,8.1
Brayan Bello,Jun 14,NYY,4.666666666666667,5,4.63,0.212,8.44
Brayan Bello,Jun 19,TOR,6.0,6,5.84,0.204,8.44
Brayan Bello,Jun 25,TOR,2.3333333333333335,2,2.52,0.204,7.5
Brayan Bello,Jul 3,MIA,6.666666666666667,7,6.34,0.233,8.14
Brayan Bello,Jul 9,OAK,5.333333333333333,11,6.21,0.249,11.16
Brayan Bello,Jul 14,KCR,6.333333333333333,3,3.8,0.194,9.79
Brayan Bello,Jul 20,LAD,6.0,7,5.47,0.214,10.12
Brayan Bello,Jul 26,NYY,5.0,4,4.19,0.212,9.82
Brayan Bello,Jul 31,SEA,6.333333333333333,7,6.61,0.268,9.93
Brayan Bello,Aug 6,KCR,4.666666666666667,6,5.16,0.194,8.58
Brayan Bello,Aug 12,TEX,6.0,5,5.34,0.212,9.32
Brayan Bello,Aug 17,BAL,6.0,6,5.8,0.22,9.0
Brayan Bello,Aug 23,ARI,5.333333333333333,2,5.22,0.201,8.26
Brayan Bello,Aug 28,TOR,8.0,9,6.96,0.204,8.4
Brayan Bello,Sep 2,NYM,5.0,4,4.28,0.224,7.71
Brayan Bello,Sep 9,BAL,5.333333333333333,5,4.85,0.22,7.89
Brayan Bello,Sep 14,NYY,5.333333333333333,2,4.41,0.212,6.83
Brayan Bello,Sep 19,TBR,5.666666666666667,7,6.77,0.247,8.28
Brayan Bello,Sep 24,TOR,4.0,4,3.83,0.204,7.82
Austin Gomber,Mar 30,ARI,4.666666666666667,3,3.15,0.201,5.79
Austin Gomber,Apr 5,TBR,4.0,7,6.18,0.247,10.38
Austin Gomber,Apr 10,ARI,6.0,4,3.98,0.201,8.59
Austin Gomber,Apr 16,PHI,5.333333333333333,4,4.23,0.222,8.1
Austin Gomber,Apr 22,SDP,5.0,2,2.72,0.177,7.2
Austin Gomber,Apr 28,HOU,7.0,2,2.9,0.193,6.26
Austin Gomber,May 4,PIT,6.0,3,3.81,0.248,4.6
Austin Gomber,May 10,TEX,6.666666666666667,5,4.46,0.212,4.8
Austin Gomber,May 15,SDP,6.0,5,3.52,0.177,4.99
Austin Gomber,May 22,OAK,8.0,6,4.49,0.249,5.61
Austin Gomber,Jun 2,LAD,3.0,2,2.07,0.214,6.37
Austin Gomber,Jun 7,STL,5.0,4,3.79,0.216,6.91
Austin Gomber,Jun 12,MIN,3.0,2,2.09,0.213,6.84
Austin Gomber,Jun 18,LAD,6.666666666666667,3,3.21,0.214,5.96
Austin Gomber,Jun 25,HOU,5.333333333333333,4,3.45,0.193,5.87
Austin Gomber,Jul 1,MIL,6.0,3,4.14,0.237,5.54
Austin Gomber,Jul 6,KCR,7.0,3,3.23,0.194,4.82
Austin Gomber,Jul 11,CIN,5.0,5,4.08,0.244,5.4
Austin Gomber,Jul 22,BOS,5.666666666666667,5,4.63,0.254,6.21
Austin Gomber,Jul 28,SFG,3.6666666666666665,6,5.22,0.24,7.24
Austin Gomber,Aug 2,SDP,7.0,6,4.98,0.177,7.94
Austin Gomber,Aug 8,NYM,3.0,1,1.81,0.224,8.51
Austin Gomber,Aug 13,ARI,6.0,4,4.12,0.201,7.82
Austin Gomber,Aug 20,WSN,7.0,5,4.77,0.204,7.43
Austin Gomber,Aug 25,NYY,6.0,4,3.69,0.212,6.21
Austin Gomber,Aug 30,BAL,6.0,4,3.83,0.22,5.79
Austin Gomber,Sep 5,ATL,8.0,6,5.29,0.241,6.27
Austin Gomber,Sep 13,CHC,6.0,4,3.81,0.223,6.27
Austin Gomber,Sep 18,ARI,2.0,1,1.58,0.201,6.11
Austin Gomber,Sep 25,STL,5.0,3,3.21,0.216,6.0
Ryan Feltner,Mar 31,ARI,5.0,4,4.32,0.201,7.2
Ryan Feltner,Apr 6,TBR,6.0,10,8.84,0.247,11.45
Ryan Feltner,Apr 12,TOR,5.0,4,4.65,0.204,10.12
Ryan Feltner,Apr 17,PHI,5.333333333333333,8,6.78,0.222,10.97
Ryan Feltner,Apr 23,SDP,4.0,4,4.71,0.177,10.66
Ryan Feltner,Apr 30,MIA,8.0,3,3.84,0.233,9.21
Ryan Feltner,May 5,PIT,5.666666666666667,3,4.7,0.248,7.07
Ryan Feltner,May 11,TEX,6.0,4,4.28,0.212,6.83
Ryan Feltner,May 17,SFG,4.0,2,4.03,0.24,5.2
Ryan Feltner,May 23,OAK,6.0,6,4.33,0.249,5.46
Ryan Feltner,May 28,CLE,4.333333333333333,1,2.0,0.202,5.54
Ryan Feltner,Jun 3,CIN,4.333333333333333,3,3.05,0.244,5.84
Ryan Feltner,Jun 8,STL,5.333333333333333,7,6.49,0.216,7.12
Ryan Feltner,Jun 14,PIT,6.666666666666667,8,7.3,0.248,8.44
Ryan Feltner,Jun 19,LAD,5.0,6,4.39,0.214,8.77
Ryan Feltner,Jun 26,HOU,6.0,2,4.2,0.193,8.56
Ryan Feltner,Jul 2,MIL,5.0,3,3.87,0.237,8.36
Ryan Feltner,Jul 8,CIN,7.0,6,5.43,0.244,7.58
Ryan Feltner,Jul 13,NYM,3.6666666666666665,7,5.37,0.224,8.1
Ryan Feltner,Jul 21,SFG,7.0,6,6.07,0.24,7.53
Ryan Feltner,Jul 27(1),SFG,6.0,6,6.03,0.24,8.79
Ryan Feltner,Aug 1,LAA,6.0,3,3.87,0.237,8.49
Ryan Feltner,Aug 7,NYM,1.0,1,2.46,0.224,8.75
Ryan Feltner,Aug 26,MIA,5.0,2,3.16,0.233,6.48
Ryan Feltner,Aug 31,BAL,4.666666666666667,6,4.83,0.22,7.15
Ryan Feltner,Sep 6,MIL,6.0,6,5.42,0.237,7.15
Ryan Feltner,Sep 12,DET,5.666666666666667,6,5.33,0.243,8.46
Ryan Feltner,Sep 17,ARI,6.666666666666667,2,3.72,0.201,7.07
Ryan Feltner,Sep 24,STL,6.0,6,5.96,0.216,8.07
Ryan Feltner,Sep 29,LAD,6.0,3,3.29,0.214,6.82
Jack Flaherty,Mar 31,CHW,6.0,7,7.16,0.239,10.5
Jack Flaherty,Apr 7,OAK,6.0,5,5.42,0.249,9.0
Jack Flaherty,Apr 14,MIN,6.333333333333333,8,7.39,0.213,9.82
Jack Flaherty,Apr 19,MIN,6.0,10,8.58,0.213,11.1
Jack Flaherty,Apr 24,TBR,5.0,6,6.76,0.247,11.05
Jack Flaherty,Apr 30(1),STL,6.666666666666667,14,12.35,0.216,12.9
Jack Flaherty,May 6,CLE,6.0,6,8.73,0.202,13.2
Jack Flaherty,May 12,HOU,6.666666666666667,7,8.17,0.193,12.76
Jack Flaherty,May 18,ARI,6.0,9,7.08,0.201,12.46
Jack Flaherty,May 23,TOR,6.333333333333333,9,8.91,0.204,12.79
Jack Flaherty,May 30,BOS,6.666666666666667,9,8.94,0.254,11.37
Jack Flaherty,Jun 4,TEX,5.0,4,5.79,0.212,11.15
Jack Flaherty,Jun 15,HOU,5.0,6,6.43,0.193,11.48
Jack Flaherty,Jun 21,CHW,5.666666666666667,8,7.67,0.239,11.3
Jack Flaherty,Jun 27,LAA,5.666666666666667,7,7.1,0.237,10.93
Jack Flaherty,Jul 11,CLE,6.0,4,4.63,0.202,9.55
Jack Flaherty,Jul 19,TOR,5.666666666666667,8,7.2,0.204,10.61
Jack Flaherty,Jul 24,CLE,6.0,6,6.23,0.202,10.24
Jack Flaherty,Aug 3,OAK,6.0,7,6.99,0.249,9.82
Jack Flaherty,Aug 9,PIT,5.666666666666667,10,8.84,0.248,10.74
Jack Flaherty,Aug 15,MIL,5.0,7,7.04,0.237,12.07
Jack Flaherty,Aug 21,SEA,5.666666666666667,5,9.06,0.268,11.12
Jack Flaherty,Aug 27,BAL,6.0,5,6.33,0.22,10.8
Jack Flaherty,Sep 2,ARI,5.666666666666667,7,6.69,0.201,10.93
Jack Flaherty,Sep 8,CLE,7.333333333333333,6,6.02,0.202,9.1
Jack Flaherty,Sep 14,ATL,3.0,4,5.51,0.241,8.78
Jack Flaherty,Sep 19,MIA,6.0,5,5.21,0.233,8.68
Jack Flaherty,Sep 25,SDP,5.0,5,5.19,0.177,9.0
Aaron Civale,Mar 29,TOR,6.0,6,5.72,0.204,9.0
Aaron Civale,Apr 3,TEX,6.0,8,7.63,0.212,10.5
Aaron Civale,Apr 9,LAA,5.0,4,4.13,0.237,9.53
Aaron Civale,Apr 16,LAA,6.0,8,7.05,0.237,10.17
Aaron Civale,Apr 21,NYY,4.666666666666667,5,4.99,0.212,10.08
Aaron Civale,Apr 27,CHW,4.333333333333333,3,3.33,0.239,9.69
Aaron Civale,May 3,NYM,4.666666666666667,5,5.0,0.224,9.12
Aaron Civale,May 8,CHW,4.666666666666667,4,4.26,0.239,9.25
Aaron Civale,May 14,BOS,5.0,6,4.46,0.254,8.87
Aaron Civale,May 19,TOR,5.333333333333333,3,3.84,0.204,7.88
Aaron Civale,May 25,KCR,5.0,5,4.99,0.194,8.39
Aaron Civale,May 31,BAL,5.333333333333333,3,3.74,0.22,7.46
Aaron Civale,Jun 7,BAL,5.0,8,6.54,0.22,8.77
Aaron Civale,Jun 12,CHC,5.666666666666667,6,5.36,0.223,8.54
Aaron Civale,Jun 18,MIN,3.6666666666666665,5,4.69,0.213,9.85
Aaron Civale,Jun 23,PIT,5.0,3,4.42,0.248,9.12
Aaron Civale,Jun 29,WSN,5.666666666666667,2,3.02,0.204,8.64
Aaron Civale,Jul 5,LAD,5.0,8,4.45,0.214,8.64
Aaron Civale,Jul 11,PIT,6.333333333333333,6,5.74,0.248,8.42
Aaron Civale,Jul 21,MIN,4.333333333333333,4,3.94,0.213,7.86
Aaron Civale,Jul 27,MIA,5.333333333333333,3,3.55,0.233,7.76
Aaron Civale,Aug 3,WSN,4.0,3,3.25,0.204,8.64
Aaron Civale,Aug 9,CIN,6.333333333333333,5,5.06,0.244,7.18
Aaron Civale,Aug 16,CLE,6.0,4,5.25,0.202,6.58
Aaron Civale,Aug 23,OAK,4.0,3,3.39,0.249,6.31
Aaron Civale,Aug 29,SFG,7.0,7,6.32,0.24,7.24
Aaron Civale,Sep 3,STL,5.0,7,5.99,0.216,8.26
Aaron Civale,Sep 10,SFG,5.333333333333333,2,4.13,0.24,7.57
Aaron Civale,Sep 16,PHI,5.0,6,5.62,0.222,8.54
Aaron Civale,Sep 21,ARI,4.333333333333333,2,5.33,0.201,8.1
Aaron Civale,Sep 26,PIT,6.0,5,4.98,0.248,7.71
Chris Flexen,Apr 1,ATL,4.333333333333333,1,1.37,0.241,2.08
Chris Flexen,Apr 6,KCR,6.333333333333333,4,3.14,0.194,4.22
Chris Flexen,Apr 12,CIN,2.6666666666666665,2,1.84,0.244,4.73
